type,Object ,Description
domain,carlosappraisal.com,DNS threat actor 
domain,catholiccommandment.com,DNS threat actor 
domain,cheapcoveringpearl.com,DNS threat actor 
domain,childbirthfootage.com,DNS threat actor 
domain,chimeracuddle.com,DNS threat actor 
domain,classicalearningsauntie.com,DNS threat actor 
domain,commencesue.com,DNS threat actor 
domain,commoditymonsieur.com,DNS threat actor 
domain,conjunctionimproved.com,DNS threat actor 
domain,consequencesinterference.com,DNS threat actor 
domain,coordinatefelon.com,DNS threat actor 
domain,cornytakeout.com,DNS threat actor 
domain,counselnederadicate.com,DNS threat actor 
domain,craterpermission.com,DNS threat actor 
domain,credentialcheering.com,DNS threat actor 
domain,cursedkeepingrighty.com,DNS threat actor 
domain,damageimmoderate.com,DNS threat actor 
domain,dashedclownstubble.com,DNS threat actor 
domain,dashingdaredmeeting.com,DNS threat actor 
domain,debtsprocedures.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,decorationmercifulmonth.com,DNS threat actor 
domain,defiancesank.com,DNS threat actor 
domain,diabetecoffee.com,DNS threat actor 
domain,diabeteprecursor.com,DNS threat actor 
domain,dimnessslick.com,DNS threat actor 
domain,disgustingmad.com,DNS threat actor 
domain,dogindifferentpracticed.com,DNS threat actor 
domain,downloadstepfathercoffeehouse.com,DNS threat actor 
domain,durableconfrontcircuit.com,DNS threat actor 
domain,educationlandfall.com,DNS threat actor 
domain,eggsmere.com,DNS threat actor 
domain,elevenfrugalitycrush.com,DNS threat actor 
domain,embezzlementteddy.com,DNS threat actor 
domain,encouragedunrulyriddle.com,DNS threat actor 
domain,encroachbuzzing.com,DNS threat actor 
domain,endurancesupervision.com,DNS threat actor 
domain,enthroneunborn.com,DNS threat actor 
domain,estatestrongest.com,DNS threat actor 
domain,everausterity.com,DNS threat actor 
domain,evokeowedangers.com,DNS threat actor 
domain,farawayreel.com,DNS threat actor 
domain,filthysignpod.com,DNS threat actor 
domain,fleeoutspoken.com,DNS threat actor 
domain,foundedoaksouthern.com,DNS threat actor 
domain,frequentimpatient.com,DNS threat actor 
domain,fundsslightlysalary.com,DNS threat actor 
domain,gentlemanappleslope.com,DNS threat actor 
domain,gleamcoupgently.com,DNS threat actor 
domain,goshscoreeternity.com,DNS threat actor 
domain,grumpyslayerbarton.com,DNS threat actor 
domain,gushswarthy.com,DNS threat actor 
domain,hailstonefatherinlawsuggestions.com,DNS threat actor 
domain,hammereternal.com,DNS threat actor 
domain,hareeditoriallinked.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,hashpreside.com,DNS threat actor 
domain,hazelbeseech.com,DNS threat actor 
domain,hewdisobedienceliveliness.com,DNS threat actor 
domain,hookchickenelementary.com,DNS threat actor 
domain,immoderatemeek.com,DNS threat actor 
domain,incarnategrannystem.com,DNS threat actor 
domain,indignationstripesseal.com,DNS threat actor 
domain,ineffectivecontagious.com,DNS threat actor 
domain,jeopardizegovernor.com,DNS threat actor 
domain,kindledrummerhitch.com,DNS threat actor 
domain,knowgrownupdoomed.com,DNS threat actor 
domain,latervoluntaryarise.com,DNS threat actor 
domain,laughteroccasionallywarp.com,DNS threat actor 
domain,laxallenopposed.com,DNS threat actor 
domain,leatherupsideaesthetic.com,DNS threat actor 
domain,levellinkedgrant.com,DNS threat actor 
domain,lingerdisquietcute.com,DNS threat actor 
domain,lyricaldefy.com,DNS threat actor 
domain,manslaughterhallucinateenjoyment.com,DNS threat actor 
domain,massiveunnecessarygram.com,DNS threat actor 
domain,medievalbraneedlework.com,DNS threat actor 
domain,minutedeplorable.com,DNS threat actor 
domain,mistakeadministrationgentlemen.com,DNS threat actor 
domain,mockingcolloquial.com,DNS threat actor 
domain,mostjewellerywholesome.com,DNS threat actor 
domain,mouseplanetsaxophone.com,DNS threat actor 
domain,muffinenviouspitiful.com,DNS threat actor 
domain,multiculturalcakelimited.com,DNS threat actor 
domain,mysticentangledconfine.com,DNS threat actor 
domain,naturebunk.com,DNS threat actor 
domain,nookorgansrespirator.com,DNS threat actor 
domain,nostrilsdisappearedconceited.com,DNS threat actor 
domain,orangesclerkresource.com,DNS threat actor 
domain,orbitswollenexists.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,oxbudunderworld.com,DNS threat actor 
domain,pamperencourage.com,DNS threat actor 
domain,pantiesattemptslant.com,DNS threat actor 
domain,peacefullyundergroundsubsided.com,DNS threat actor 
domain,persuasivepenitentiary.com,DNS threat actor 
domain,pigcomprisegruff.com,DNS threat actor 
domain,plaittest.com,DNS threat actor 
domain,plungedbigmentally.com,DNS threat actor 
domain,podgolfalways.com,DNS threat actor 
domain,poresackenginedriver.com,DNS threat actor 
domain,practicedearest.com,DNS threat actor 
domain,prayerscorresponding.com,DNS threat actor 
domain,prisoninvolvingremaining.com,DNS threat actor 
domain,privatelydevotionrewind.com,DNS threat actor 
domain,profitabledisplaynetwork.com,DNS threat actor 
domain,propulsionprovisionalblackbird.com,DNS threat actor 
domain,prospercognomenoptional.com,DNS threat actor 
domain,proudblouse.com,DNS threat actor 
domain,radiusthorny.com,DNS threat actor 
domain,rectificationnervous.com,DNS threat actor 
domain,refreshmentdistrustinstalled.com,DNS threat actor 
domain,renamedtombpaying.com,DNS threat actor 
domain,rightfullybulldog.com,DNS threat actor 
domain,riseconceivedairy.com,DNS threat actor 
domain,rollbackhear.com,DNS threat actor 
domain,runsjeannehardboiled.com,DNS threat actor 
domain,saltconfectionery.com,DNS threat actor 
domain,saltsarchlyseem.com,DNS threat actor 
domain,sanitarysustain.com,DNS threat actor 
domain,saviourappetite.com,DNS threat actor 
domain,seizuretraumatize.com,DNS threat actor 
domain,selectedunrealsatire.com,DNS threat actor 
domain,separationalphabet.com,DNS threat actor 
domain,singlepoultry.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,sixteenevolutioninfant.com,DNS threat actor 
domain,smugmuseumframe.com,DNS threat actor 
domain,sniffedsausageironical.com,DNS threat actor 
domain,soremetropolitan.com,DNS threat actor 
domain,specialneutralitynominal.com,DNS threat actor 
domain,specialtymet.com,DNS threat actor 
domain,specialtysanitaryinaccessible.com,DNS threat actor 
domain,squirtsuitablereverse.com,DNS threat actor 
domain,statisticseither.com,DNS threat actor 
domain,steeplesaturday.com,DNS threat actor 
domain,stephencrease.com,DNS threat actor 
domain,strategicattacksstudied.com,DNS threat actor 
domain,submarinefortressacceptable.com,DNS threat actor 
domain,suffixconceivevegetarian.com,DNS threat actor 
domain,surnamereinsrational.com,DNS threat actor 
domain,sweepinvolved.com,DNS threat actor 
domain,swimmermoonlightbinary.com,DNS threat actor 
domain,tearingdubnought.com,DNS threat actor 
domain,textileexplainedtumult.com,DNS threat actor 
domain,thickpouncestory.com,DNS threat actor 
domain,thirteenthadjectivecleaning.com,DNS threat actor 
domain,topcpmcreativeformat.com,DNS threat actor 
domain,towersalighthybrids.com,DNS threat actor 
domain,transmittedcontagiousbench.com,DNS threat actor 
domain,trapdoorinvaluablemadeup.com,DNS threat actor 
domain,tricklesmartdiscourage.com,DNS threat actor 
domain,understandableglassfinalize.com,DNS threat actor 
domain,undoneinflammable.com,DNS threat actor 
domain,vandalismundermineshock.com,DNS threat actor 
domain,vesselrazor.com,DNS threat actor 
domain,visitorscholar.com,DNS threat actor 
domain,warmthradio.com,DNS threat actor 
domain,weaponsnondescriptperceive.com,DNS threat actor 
domain,wheeledmoundangrily.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,whenperceptivechangeless.com,DNS threat actor 
domain,whirlpoolmassive.com,DNS threat actor 
domain,worldpraisedcloud.com,DNS threat actor 
domain,absorptionpersonalforesee.com,DNS threat actor 
domain,academicencircle.com,DNS threat actor 
domain,accommodatingremindauntie.com,DNS threat actor 
domain,accomplishedpersuadedprinter.com,DNS threat actor 
domain,agriculturepenthouse.com,DNS threat actor 
domain,alongsidebelongingdestructive.com,DNS threat actor 
domain,amidbow.com,DNS threat actor 
domain,ankleproposedomicile.com,DNS threat actor 
domain,apescausecrag.com,DNS threat actor 
domain,appearsmood.com,DNS threat actor 
domain,astonishedextinguishreceiving.com,DNS threat actor 
domain,basementprognosis.com,DNS threat actor 
domain,basictreadcontract.com,DNS threat actor 
domain,beamedloo.com,DNS threat actor 
domain,beardfaultspod.com,DNS threat actor 
domain,beginningirresponsibility.com,DNS threat actor 
domain,bennetevidentlylog.com,DNS threat actor 
domain,blondtheirs.com,DNS threat actor 
domain,blownabolishmentabbreviate.com,DNS threat actor 
domain,bossylitterstudent.com,DNS threat actor 
domain,brazengratified.com,DNS threat actor 
domain,breakupprediction.com,DNS threat actor 
domain,breedingpulverize.com,DNS threat actor 
domain,bridedeed.com,DNS threat actor 
domain,buffaloexemptdropped.com,DNS threat actor 
domain,businesstremendoushad.com,DNS threat actor 
domain,chairsavoury.com,DNS threat actor 
domain,chimneypassages.com,DNS threat actor 
domain,collaborateexertionwindows.com,DNS threat actor 
domain,comelybeefyage.com,DNS threat actor 
domain,connectedchaise.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,cookerybands.com,DNS threat actor 
domain,cookieretro.com,DNS threat actor 
domain,cordglacier.com,DNS threat actor 
domain,crawlinglandnameless.com,DNS threat actor 
domain,creativelardyprevailed.com,DNS threat actor 
domain,decreeextortion.com,DNS threat actor 
domain,deeprootedladyassurance.com,DNS threat actor 
domain,delightedprawn.com,DNS threat actor 
domain,digestivepresenceclimb.com,DNS threat actor 
domain,dignifiedresident.com,DNS threat actor 
domain,direplaywrightphysical.com,DNS threat actor 
domain,disappointingcharter.com,DNS threat actor 
domain,disbeliefenvelopemeow.com,DNS threat actor 
domain,disdainstereotypearmed.com,DNS threat actor 
domain,distributionfray.com,DNS threat actor 
domain,dockvanillaparttime.com,DNS threat actor 
domain,downrighteat.com,DNS threat actor 
domain,dragmeaningful.com,DNS threat actor 
domain,drdevelopmentcolor.com,DNS threat actor 
domain,dudleyjoyful.com,DNS threat actor 
domain,duplicateallycomics.com,DNS threat actor 
domain,electvagueretrieval.com,DNS threat actor 
domain,emigrantfirearmcaliber.com,DNS threat actor 
domain,englishcede.com,DNS threat actor 
domain,enthusiasticraspberrydecoy.com,DNS threat actor 
domain,exaltbelow.com,DNS threat actor 
domain,extractcares.com,DNS threat actor 
domain,favorscenes.com,DNS threat actor 
domain,feebleillegible.com,DNS threat actor 
domain,fingernaildevastated.com,DNS threat actor 
domain,fingerprevious.com,DNS threat actor 
domain,fingerprintoysters.com,DNS threat actor 
domain,finishingcognitionhouse.com,DNS threat actor 
domain,foodowingweapon.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,fourantiquarianpint.com,DNS threat actor 
domain,franticimpenetrableflourishing.com,DNS threat actor 
domain,frightguards.com,DNS threat actor 
domain,goodsupdudley.com,DNS threat actor 
domain,gorgetooth.com,DNS threat actor 
domain,grainlyricalamend.com,DNS threat actor 
domain,gravitationobserve.com,DNS threat actor 
domain,greetingsranch.com,DNS threat actor 
domain,guaranteeprosecution.com,DNS threat actor 
domain,guitarrecommended.com,DNS threat actor 
domain,hadexpressionelitist.com,DNS threat actor 
domain,hailtighterwonderfully.com,DNS threat actor 
domain,housemalt.com,DNS threat actor 
domain,humorwealthydisgusting.com,DNS threat actor 
domain,huskexpandthingy.com,DNS threat actor 
domain,hypotheticallyhung.com,DNS threat actor 
domain,idealintruder.com,DNS threat actor 
domain,idiotminority.com,DNS threat actor 
domain,imperativetheirs.com,DNS threat actor 
domain,impetusorgansseparation.com,DNS threat actor 
domain,inflectedminimalbits.com,DNS threat actor 
domain,infractructurelegislation.com,DNS threat actor 
domain,inhalebrinkrush.com,DNS threat actor 
domain,initiategunpowder.com,DNS threat actor 
domain,inputnavigation.com,DNS threat actor 
domain,insideconnectionsprinting.com,DNS threat actor 
domain,installscrayfishpenal.com,DNS threat actor 
domain,insufficientslogandish.com,DNS threat actor 
domain,intimacybroadcast.com,DNS threat actor 
domain,intimidatingsinewhamper.com,DNS threat actor 
domain,irrationalcontagiousbean.com,DNS threat actor 
domain,itineraryborn.com,DNS threat actor 
domain,jaggedthronelaxative.com,DNS threat actor 
domain,kingdomlatebankrupt.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,latherpastacasting.com,DNS threat actor 
domain,leadensought.com,DNS threat actor 
domain,levelbraid.com,DNS threat actor 
domain,libelloushimself.com,DNS threat actor 
domain,madeinvasionneedy.com,DNS threat actor 
domain,matterlanguidmidnight.com,DNS threat actor 
domain,mayhemsurroundingstwins.com,DNS threat actor 
domain,medicalpossessionlint.com,DNS threat actor 
domain,mindlessindignantlimbs.com,DNS threat actor 
domain,missilesurvive.com,DNS threat actor 
domain,misuseproductions.com,DNS threat actor 
domain,mockingchuckled.com,DNS threat actor 
domain,momentumcupcakespeeding.com,DNS threat actor 
domain,monarchdisregard.com,DNS threat actor 
domain,monarchstraightforwardfurnish.com,DNS threat actor 
domain,muscularcopiedgulp.com,DNS threat actor 
domain,museumimpenetrablerepose.com,DNS threat actor 
domain,nearpuddlebonnet.com,DNS threat actor 
domain,negatesupervisor.com,DNS threat actor 
domain,nervousclangprobable.com,DNS threat actor 
domain,nicelyinformant.com,DNS threat actor 
domain,obliquecensortend.com,DNS threat actor 
domain,obstructdogcollarblockade.com,DNS threat actor 
domain,oilyexcavatebulk.com,DNS threat actor 
domain,ordinaryspyimpassable.com,DNS threat actor 
domain,overdoneconsists.com,DNS threat actor 
domain,overratedlively.com,DNS threat actor 
domain,oxenturftrot.com,DNS threat actor 
domain,paidindistinct.com,DNS threat actor 
domain,pamphletsleazycivic.com,DNS threat actor 
domain,patrolcontinually.com,DNS threat actor 
domain,peacefullywalterdues.com,DNS threat actor 
domain,peerlesshallucinate.com,DNS threat actor 
domain,persistbrittle.com,DNS threat actor 
domain,indicator,DNS threat actor 
domain,pessimisticsurpriseexclusively.com,DNS threat actor 
domain,platinumbother.com,DNS threat actor 
domain,platoonobjectless.com,DNS threat actor 
domain,playingoutfitprofile.com,DNS threat actor 
domain,pointlessmorselgemini.com,DNS threat actor 
domain,politicscleft.com,DNS threat actor 
domain,pollhood.com,DNS threat actor 
domain,poorstubbornconvincing.com,DNS threat actor 
domain,porchmy.com,DNS threat actor 
domain,pottercaprizecaprizearena.com,DNS threat actor 
domain,practiceddrummerballast.com,DNS threat actor 
domain,probationpresented.com,DNS threat actor 
domain,processpardon.com,DNS threat actor 
domain,pursuitcucumber.com,DNS threat actor 
domain,qualifyundeniable.com,DNS threat actor 
domain,qualitiesstopsallegiance.com,DNS threat actor 
domain,rategruntcomely.com,DNS threat actor 
domain,rearomenlion.com,DNS threat actor 
domain,rectificationchurchill.com,DNS threat actor 
domain,reducingjoining.com,DNS threat actor 
domain,reptileineffectivebackup.com,DNS threat actor 
domain,responsiveadjustmentwasteful.com,DNS threat actor 
domain,retinuealike.com,DNS threat actor 
domain,revengegodfather.com,DNS threat actor 
domain,saidoar.com,DNS threat actor 
domain,seriouspawailment.com,DNS threat actor 
domain,shuttleprivileged.com,DNS threat actor 
domain,sightsskinnyintensive.com,DNS threat actor 
domain,sixteenmuffledpeppery.com,DNS threat actor 
domain,slinkcreative.com,DNS threat actor 
domain,sluiceagrarianvigorous.com,DNS threat actor 
domain,smoulderhangnail.com,DNS threat actor 
domain,spookyaddict.com,DNS threat actor 
